,organization_id,organization_name,organization_pref_id,organization_web_url,organization_email,feed_id,feed_name,feed_pref_id,feed_license,feed_license_url,feed_memo,feed_src_gtfs_current_url,feed_src_gtfs_next_url,feed_src_gtfs_web_url,last_updated_at,last_published_at,latest_feed_start_date,latest_feed_end_date,feed_is_discontinued,feed_discontinued_date,real_time.trip_update_url,real_time.vehicle_position_url,real_time.alert_url,real_time.update_interval
74,kumagayacity,熊谷市,99,https://www.city.kumagaya.lg.jp/about/soshiki/sogo/kikaku/koutu/yuuyuubasu.html,kikaku@city.kumagaya.lg.jp,yuuyuubus,熊谷市ゆうゆうバス,11,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,市内循環ゆうゆうバス（さくら号、グライダー号、ムサシトミヨ号、グライダーワゴン、くまぴあ号、ひまわり号、ほたる号、直実号）,,,,2025-10-14,2025-10-14,2025-10-01,2026-12-31,False,,, http://kumagaya.bus-go.com/GTFS-RT/encode_vehicle.php,,0
75,wakocity,和光市,99,https://www.city.wako.lg.jp/machizukuri/kotsu/1010340/1011000/1005973/index.html,e0800@city.wako.lg.jp,Wako-City-junkanbus,和光市内循環バス（わこば）,11,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,赤池コース、越後山コース、向山・牛房コース、白子・吹上コース、坂下・新倉コース,,,,2025-02-20,2025-02-20,2025-01-01,2025-12-31,False,,,,,0
76,chiba-rainbow-bus,ちばレインボーバス株式会社,99,https://chiba-rainbow-bus.jp,data_info@chiba-rainbow-bus.jp,chibarainbowbus,ちばレインボーバス,12,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2024-10-08,2024-10-08,2024-10-01,2025-09-30,False,,,,,0
77,katoricity,香取市,99,https://www.city.katori.lg.jp/living/kotsu_doro/kokyo_kotsu/bus/community-bus/index.html,https://www.city.katori.lg.jp/cgi-bin/formmail/formmail.cgi?d=kikaku,katori-junkan,香取市循環バス,12,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-12-16,2025-12-16,2025-12-15,2026-11-30,False,,,,,0
78,keisei-transitbus,京成バス千葉ウエスト株式会社,99,https://www.transitbus.co.jp/web/,toiawase10@transitbus.co.jp,keiseitransitbus,京成バス千葉ウエスト　塩浜営業所（市川市コミュニティバス　南部ルート　わくわくバス含む）,12,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-03-19,2025-03-19,2025-04-01,2026-04-01,False,,https://s3-ajt-mobusta-gtfs.s3.ap-northeast-1.amazonaws.com/realtime/35/trip_updates.bin,https://s3-ajt-mobusta-gtfs.s3.ap-northeast-1.amazonaws.com/realtime/35/vehicle_position.bin,https://s3-ajt-mobusta-gtfs.s3.ap-northeast-1.amazonaws.com/realtime/35/alerts.bin,0
79,kimitsucity,君津市,99,https://www.city.kimitsu.lg.jp/,kikaku@city.kimitsu.lg.jp,IC_Local_buses_via_Kimitsu_City_and_Kimitsu_City_Community_Bus,【このフィードは終了しました】【IC対応路線】君津市経由路線バス・君津市コミュニティバス,12,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,君津市内循環線、小糸川循環線、周西線、三島線、畑沢線、イオンモール木更津線、君津・マザー牧場線、イオンモール富津線、富津線、木更津鴨川線、高倉アカデミア線、人見・大和田・神門線、中島・豊英線（人見・大和田・神門線、中島・豊英線は2025年3月24日からIC決済に対応。）。,,,,2025-11-25,2025-11-25,2025-08-01,2025-11-30,True,,,,,0
80,kimitsucity,君津市,99,https://www.city.kimitsu.lg.jp/,kikaku@city.kimitsu.lg.jp,Kimitsu_City_Community_Bus,君津市コミュニティバス,12,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,小糸川循環線、人見・大和田・神門線、中島・豊英線。R7.12.1ダイヤ改正に併せ、フィードの分け方を路線バスとコミュニティバスに整理。,,,,2026-01-09,2026-01-09,2025-12-01,2026-03-31,False,,,,,0
81,kimitsucity,君津市,99,https://www.city.kimitsu.lg.jp/,kikaku@city.kimitsu.lg.jp,Local_buses_via_Kimitsu_City,君津市経由路線バス,12,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,鹿野山線、富津市役所・君津駅線除く君津市経由路線バス（君津市内循環線、周西線、三島線、畑沢線、イオンモール木更津線、君津・マザー牧場線、イオンモール富津線、富津線、木更津鴨川線、高倉アカデミア線）。R7.12.1ダイヤ改正に併せ、フィードの分け方を路線バスとコミュニティバスに整理。,,,,2025-11-25,2025-11-25,2025-12-01,2026-03-31,False,,,,,0
82,kimitsucity,君津市,99,https://www.city.kimitsu.lg.jp/,kikaku@city.kimitsu.lg.jp,IC-SP_Local_buses_via_Kimitsu_City,君津市経由路線バス（IC運賃特殊２路線）,12,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,鹿野山線、富津市役所・君津駅線,,,,2025-07-15,2025-07-15,2025-04-25,2026-03-31,False,,,,,0
83,kimitsucity,君津市,99,https://www.city.kimitsu.lg.jp/,kikaku@city.kimitsu.lg.jp,NIC_Local_buses_via_Kimitsu_City_and_Kimitsu_City_Community_Bus,【このフィードは終了しました】【IC非対応路線】君津市経由路線バス・君津市コミュニティバス,12,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,"人見・大和田・神門線、中島・豊英線、鹿野山線、富津市役所・君津駅線（2025年4月25日から全路線がIC決済に対応したことにより廃止。人見・大和田・神門線、中島・豊英線は2025年3月24日からIC決済に対応。）。
",,,,2025-04-18,2025-04-18,2025-03-24,2025-04-24,True,2025-04-24,,,,0
84,matsudocity,松戸市,99,https://www.city.matsudo.chiba.jp/kurashi/douro/bus_noriba-jikoku/yumeiro_bus/index.html,busyohouop@artisan.jp.net,matsudo,松戸市ゆめいろバス,12,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-03-03,2025-03-03,2025-04-01,2026-03-31,False,,,,,0
85,nagareyamacity,流山市,99,https://www.city.nagareyama.chiba.jp/life/1002088/1002101/1002103/index.html,koutsu@city.nagareyama.chiba.jp,nagareyamagreenbus,流山ぐりーんバス,12,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2026-01-13,2026-01-13,2025-10-01,2027-01-10,False,,,,,0
86,yotsukaidocity,四街道市,99,https://www.city.yotsukaido.chiba.jp/kurashi/kotsu/koukyokotsu/bus/rosenzu.html,yjshinko@city.yotsukaido.chiba.jp,yoppii,市内循環バス「ヨッピィ」,12,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-12-15,2025-12-15,2026-04-01,2027-03-31,False,,,,,0
87,katsushikacity,葛飾区,99,https://www.city.katsushika.lg.jp/planning/1030243/1003616/index.html,211500@city.katsushika.lg.jp,sakura,さくら,13,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-12-17,2025-12-17,2025-12-29,2026-12-31,False,,,,,0
88,kozushimavillage,神津島村,99,https://www.vill.kouzushima.tokyo.jp/transport/,kankou@vill.kouzushima.tokyo.jp,kozushimavillagebus,神津島村営バス,13,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,内回りルート、外回りルート、西海岸ルート、天上山６合目直行便、夜間温泉循環バス,,,,2025-09-14,2025-09-14,2025-01-25,2026-01-28,False,,,,,0
89,kunitachicity,国立市,99,https://www.city.kunitachi.tokyo.jp/soshiki/Dept06/Div02/Sec06/gyomu/0505/0508/index.html,sec_kotu@city.kunitachi.lg.jp,aoyagikko,国立市コミュニティワゴン「あおやぎっこ」,13,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2026-01-21,2026-01-21,2026-01-13,2027-01-12,False,,,,,0
90,mizuhotown,瑞穂町,99,https://www.town.mizuho.tokyo.jp,koutuu@town.mizuho.tokyo.jp,communitybus,瑞穂町コミュニティバス,13,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"瑞穂町コミュニティバス
元狭山コース、元狭山・長岡コース、石畑・殿ヶ谷コース",,,,2025-01-28,2025-01-28,2024-10-01,2026-03-31,False,,,,,0
91,tachikawacity,立川市,99,https://www.city.tachikawa.lg.jp/kotsutaisaku/kururinnsaihenn.html,koutsuu-t@city.tachikawa.lg.jp,kururinbus,くるりんバス,13,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-02-28,2025-02-28,2025-02-28,2026-03-31,False,,,,,0
92,chigasakicity,茅ヶ崎市,99,https://www.city.chigasaki.kanagawa.jp/road/eboshi_s/index.html,toshiseisaku@city.chigasaki.kanagawa.jp,eboshigou,コミュニティバスえぼし号,14,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-02-14,2025-02-14,2024-10-01,2026-03-31,False,,,,,0
93,daishinto,大新東株式会社,99,https://daishinto.co.jp,kawai@shidax.co.jp,Radiant-City,レイディアントシティ横濱,14,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,京浜急行金沢文庫駅西口から大規模マンション「レイディアントシティ横濱 ル・グランブルー」までの区間を自主運行する乗合バスです。,,,,2025-05-23,2025-05-23,2025-05-25,2026-05-24,False,,,,,0
94,ninomiyatown,二宮町,99,https://www.town.ninomiya.kanagawa.jp/0000001354.html,kikaku@town.ninomiya.kanagawa.jp,Ninomiyatowncommunitybus,二宮町コミュニティバス,14,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-11-26,2025-11-26,2022-10-01,2026-12-31,False,,,,,0
95,samukawatown,寒川町,99,https://www.town.samukawa.kanagawa.jp/soshiki/toshikensetsu/toshikeikaku/tokei_kaihatsu/info/koukyoukoutsu/bus_mokusei/1443140073151.html,toshikei2@town.samukawa.kanagawa.jp,mokusei-go_kuramiomuraroute,寒川町コミュニティバス「もくせい号」倉見大村ルート,14,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,寒川町コミュニティバス「もくせい号」倉見大村ルート,,,,2025-12-25,2025-12-25,2025-12-01,2026-12-31,False,,,,,0
96,samukawatown,寒川町,99,https://www.town.samukawa.kanagawa.jp/soshiki/toshikensetsu/toshikeikaku/tokei_kaihatsu/info/koukyoukoutsu/bus_mokusei/1443140073151.html,toshikei2@town.samukawa.kanagawa.jp,mokusei-go_southroute,寒川町コミュニティバス「もくせい号」南ルート,14,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,寒川町コミュニティバス「もくせい号」南ルート,,,,2025-12-25,2025-12-25,2025-12-01,2026-12-31,False,,,,,0
97,samukawatown,寒川町,99,https://www.town.samukawa.kanagawa.jp/soshiki/toshikensetsu/toshikeikaku/tokei_kaihatsu/info/koukyoukoutsu/bus_mokusei/1443140073151.html,toshikei2@town.samukawa.kanagawa.jp,mokusei-go_eastroute,寒川町コミュニティバス「もくせい号」東ルート,14,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,寒川町コミュニティバス「もくせい号」東ルート,,,,2025-12-25,2025-12-25,2025-12-01,2026-12-31,False,,,,,0
98,yokosukacity,横須賀市,99,https://www.city.yokosuka.kanagawa.jp/4805/hamachanbus.html,cip-pc@city.yokosuka.kanagawa.jp,hamachanbus,ハマちゃんバス,14,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2023-06-27,2023-06-27,2023-06-01,2026-03-31,False,,,,,0
99,itoigawabus,糸魚川バス株式会社,99,https://www.marukei-g.com/publics/index/25/,itobus@amber.plala.or.jp,itoigawabus,糸魚川バス,15,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-12-01,2025-12-01,2025-11-13,2026-03-31,False,,,,,0
100,joetsucity,上越市,99,https://www.city.joetsu.niigata.jp/soshiki/kotsu/,kotsu@city.joetsu.lg.jp,kushiike-line,【清里区】櫛池線,15,CC BY 2.1 JP,https://creativecommons.org/licenses/by/2.1/jp/,,,,,2024-03-11,2024-03-11,2024-04-01,2025-03-31,True,2025-03-31,,,,0
101,joetsucity,上越市,99,https://www.city.joetsu.niigata.jp/soshiki/kotsu/,kotsu@city.joetsu.lg.jp,higashihiyama-line,【名立区】東飛山線,15,CC BY 2.1 JP,https://creativecommons.org/licenses/by/2.1/jp/,,,,,2024-03-11,2024-03-11,2024-04-01,2025-03-31,True,2025-03-31,,,,0
102,joetsucity,上越市,99,https://www.city.joetsu.niigata.jp/soshiki/kotsu/,kotsu@city.joetsu.lg.jp,utsunomata-line,【牧区】宇津俣線,15,CC BY 2.1 JP,https://creativecommons.org/licenses/by/2.1/jp/,,,,,2024-03-11,2024-03-11,2024-04-01,2025-03-31,True,2025-03-31,,,,0
103,joetsucity,上越市,99,https://www.city.joetsu.niigata.jp/soshiki/kotsu/,kotsu@city.joetsu.lg.jp,joetsu,上越市市営バス,15,CC BY 2.1 JP,https://creativecommons.org/licenses/by/2.1/jp/,6区10路線のデータを一つにまとめています。,,,,2025-08-27,2025-08-27,2025-04-01,2026-03-31,False,,,,,0
104,joetsucity,上越市,99,https://www.city.joetsu.niigata.jp/soshiki/kotsu/,kotsu@city.joetsu.lg.jp,asahi-line,【大島区】旭線,15,CC BY 2.1 JP,https://creativecommons.org/licenses/by/2.1/jp/,,,,,2024-03-11,2024-03-11,2024-04-01,2025-03-31,True,2025-03-31,,,,0
105,joetsucity,上越市,99,https://www.city.joetsu.niigata.jp/soshiki/kotsu/,kotsu@city.joetsu.lg.jp,shobu-line,【大島区】菖蒲線,15,CC BY 2.1 JP,https://creativecommons.org/licenses/by/2.1/jp/,,,,,2024-03-11,2024-03-11,2024-04-01,2025-03-31,True,2025-03-31,,,,0
106,joetsucity,上越市,99,https://www.city.joetsu.niigata.jp/soshiki/kotsu/,kotsu@city.joetsu.lg.jp,kamisekida-line,【板倉区】上関田線,15,CC BY 2.1 JP,https://creativecommons.org/licenses/by/2.1/jp/,,,,,2024-03-11,2024-03-11,2024-04-01,2025-03-31,True,2025-03-31,,,,0
107,joetsucity,上越市,99,https://www.city.joetsu.niigata.jp/soshiki/kotsu/,kotsu@city.joetsu.lg.jp,tuboyma-line,【牧区】坪山線,15,CC BY 2.1 JP,https://creativecommons.org/licenses/by/2.1/jp/,,,,,2024-03-11,2024-03-11,2024-04-01,2025-03-31,True,2025-03-31,,,,0
108,joetsucity,上越市,99,https://www.city.joetsu.niigata.jp/soshiki/kotsu/,kotsu@city.joetsu.lg.jp,yamaderayakushi-komodate-line,【板倉区】山寺薬師・菰立線,15,CC BY 2.1 JP,https://creativecommons.org/licenses/by/2.1/jp/,,,,,2024-03-11,2024-03-11,2024-04-01,2025-03-31,True,2025-03-31,,,,0
109,joetsucity,上越市,99,https://www.city.joetsu.niigata.jp/soshiki/kotsu/,kotsu@city.joetsu.lg.jp,takatani-tairayama-line,【牧区】高谷・平山線,15,CC BY 2.1 JP,https://creativecommons.org/licenses/by/2.1/jp/,,,,,2024-03-11,2024-03-11,2024-04-01,2025-03-31,True,2025-03-31,,,,0
110,joetsucity,上越市,99,https://www.city.joetsu.niigata.jp/soshiki/kotsu/,kotsu@city.joetsu.lg.jp,oike-line,【頸城区】大池線,15,CC BY 2.1 JP,https://creativecommons.org/licenses/by/2.1/jp/,,,,,2024-03-11,2024-03-11,2024-04-01,2025-03-31,True,2025-03-31,,,,0
111,kamocity,加茂市,99,https://www.city.kamo.niigata.jp/,kankyo@city.kamo.niigata.jp,kamonbus,加茂市営バス かもんバス,15,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,須田線、七谷線、七谷帰宅便、早朝路線,,,,2025-07-15,2025-07-15,2025-07-09,2026-07-08,False,,,,,0
112,murakamicity,村上市,99,https://www.city.murakami.lg.jp/life/1/14/72/,jichi-sk@city.murakami.lg.jp,murakamisicommunitybus,村上市コミュニティバス,15,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-04-10,2025-04-10,2025-04-09,2026-04-08,False,,,,,0
113,sanjocity,三条市,99,https://www.city.sanjo.niigata.jp/kurashi_tetsuzuki/kotsu/3/6062.html,kankyo@city.sanjo.niigata.jp,guruttosan,三条市循環バスぐるっとさん,15,CC BY 2.1 JP,https://creativecommons.org/licenses/by/2.1/jp/,,,,,2025-11-04,2025-11-04,2025-11-01,2026-03-31,False,,,,,0
114,tsubamecity,燕市,99,https://www.city.tsubame.niigata.jp/soshiki/toshi_seibi/3/6/12634.html,toshikei@city.tsubame.lg.jp,tsubame_bus,燕市コミュニティバス,15,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-03-21,2025-03-21,2025-04-01,2026-03-31,False,,,,,0
115,chitetsu,富山地方鉄道,99,https://www.chitetsu.co.jp/,not_set,chitetsushinaidensha,富山地方鉄道市内電車,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-09-09,2025-09-09,2025-09-01,2026-04-14,False,,https://gtfs-rt-files.buscatch.jp/toyama/chitetsu_tram/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/chitetsu_tram/VehiclePositions.pb,,0
116,chitetsu,富山地方鉄道,99,https://www.chitetsu.co.jp/,not_set,chitetsubus,富山地方鉄道バス,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-10-21,2025-10-21,2025-10-16,2026-10-15,False,,https://gtfs-rt-files.buscatch.jp/toyama/chitetsu/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/chitetsu/VehiclePositions.pb,,20
117,imizucity,射水市,99,https://www.city.imizu.toyama.jp/guide/svGuideDtl.aspx?servno=640,not_set,imizushi,きときとバス,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-11-21,2025-11-21,2025-12-01,2026-11-30,False,,https://gtfs-rt-files.buscatch.jp/toyama/imizu-city/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/imizu-city/VehiclePositions.pb,,0
118,kaetsunou,加越能バス,99,http://www.kaetsunou.co.jp/,not_set,kaetsunousekaiisan,加越能バス（世界遺産バス）,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-10-30,2025-10-30,2025-11-01,2026-03-31,False,,https://gtfs-rt-files.buscatch.jp/toyama/kaetsuno_sekaiisan/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/kaetsuno_sekaiisan/VehiclePositions.pb,,0
119,kaetsunou,加越能バス,99,http://www.kaetsunou.co.jp/,not_set,kaetsunouhimi,加越能バス（氷見市街地周遊バス）,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-10-21,2025-10-21,2025-11-01,2026-03-31,False,,https://gtfs-rt-files.buscatch.jp/toyama/kaetsuno_himi/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/kaetsuno_himi/VehiclePositions.pb,,0
120,kaetsunou,加越能バス,99,http://www.kaetsunou.co.jp/,not_set,kaetsunouippan,加越能バス（一般路線）,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-11-21,2025-11-21,2025-12-01,2026-03-31,False,,https://gtfs-rt-files.buscatch.jp/toyama/kaetsuno/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/kaetsuno/VehiclePositions.pb,,0
121,kamiichitown,上市町,99,https://www.town.kamiichi.toyama.jp/guide/svGuideDtl.aspx?servno=3935,not_set,kamiichi,上市町営バス,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-03-26,2025-03-26,2025-04-01,2026-03-31,False,,https://gtfs-rt-files.buscatch.jp/toyama/kamiichi-town/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/kamiichi-town/VehiclePositions.pb,,0
122,kurobecity,黒部市,99,http://www.kurobe-koukyoukoutsuu.jp/,not_set,shinkansenikujisen,新幹線生地線,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-03-14,2025-03-14,2025-04-01,2026-03-31,False,,https://gtfs-rt-files.buscatch.jp/toyama/kurobe_shinkansen/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/kurobe_shinkansen/VehiclePositions.pb,,0
123,kurobecity,黒部市,99,http://www.kurobe-koukyoukoutsuu.jp/,not_set,ishida-aimoto,石田・愛本,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-10-09,2025-10-09,2025-10-01,2026-09-30,False,,https://gtfs-rt-files.buscatch.jp/toyama/kurobe_city_bus/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/kurobe_city_bus/VehiclePositions.pb,,0
124,manyosen,万葉線,99,https://www.manyosen.co.jp/,not_set,manyosen,万葉線,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-08-19,2025-08-19,2025-09-01,2026-08-31,False,,https://gtfs-rt-files.buscatch.jp/toyama/manyo_line/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/manyo_line/VehiclePositions.pb,,0
125,namerikawacity,滑川市,99,https://www.city.namerikawa.toyama.jp/kurashi/5/7/8/index.html,not_set,norumycar,コミュニティバス「のるmycar」,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-09-22,2025-09-22,2025-10-01,2026-09-30,False,,https://gtfs-rt-files.buscatch.jp/toyama/namerikawa-city/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/namerikawa-city/VehiclePositions.pb,,0
126,nantocity,南砺市,99,https://www.city.nanto.toyama.jp/cms-sypher/www/info/detail.jsp?id=736,not_set,nanbus,南砺市営バス,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-11-17,2025-11-17,2025-10-24,2026-03-31,False,,https://gtfs-rt-files.buscatch.jp/toyama/nanto-city/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/nanto-city/VehiclePositions.pb,,0
127,nishinihonjrbus,西日本ジェイアールバス,99,https://www.nishinihonjrbus.co.jp/,not_set,meikinsen,名金線（金沢～福光）（2022年6月30日廃止）,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2022-12-04,2022-12-04,2022-04-01,2022-06-30,True,2022-06-30,,,,0
128,nyuzentown,入善町,99,https://www.town.nyuzen.toyama.jp/gyosei/soshiki/kirakira/1/5/2/1692.html,not_set,noranmaicar,のらんマイ・カー,16,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-03-26,2025-03-26,2025-03-26,2026-03-31,False,,https://gtfs-rt-files.buscatch.jp/toyama/nyuzen_noran/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/toyama/nyuzen_noran/VehiclePositions.pb,,0
